SKN,Name,Lat_DD,Lon_DD,ElevFT,Observer,UsedInRFA,NumMosRFAvg,DataSources,StationStatus,NumMos,MinYear,MaxYear,Changepoint
902.00,Field 28,21.65515379,-157.9439147,150,KAHUKU PLANT,Yes,11,State,Discontinued,252,1946,1966,no
903.00,Laie,21.64626516,-157.9339149,5,KAHUKU PLANT,Yes,8,"NCDC, State, State/NCDC",Discontinued,732,1910,1970,no
903.10,Byu-Laie,21.64515375,-157.9291927,5,BYU-HAWAII,Yes,10,"NCDC, State, State/NCDC",Discontinued,325,1967,1999,no
904.00,Hauula,21.60348798,-157.9055829,35,KAHUKU PLANT,Yes,10,State,Discontinued,276,1942,1964,no
904.10,Hauula Fire Sta,21.60987636,-157.9100271,0,HON. FIRE DEPT,Yes,12,"NCDC, State, State/NCDC",Discontinued,256,1981,2006,no
905.00,Papaakoko,21.58626687,-157.8944724,35,KAHUKU PLANT,Yes,11,State,Discontinued,305,1946,1971,no
905.10,Kapaka Makai,21.60182117,-157.898083,10,SWIFT GH,No,0,State,Discontinued,65,1967,1972,no
905.20,Punaluu Pump*,21.58,-157.89,13,FUJII D,Yes,10,"Hydronet, State",Current,320,1972,2008,no
906.00,Field S,21.68348604,-157.9989137,230,KAHUKU PLANT,Yes,11,State,Discontinued,390,1926,1960,no
906.10,Camp 22,21.68293025,-157.9839137,280,KAHUKU PLANT,Yes,8,State,Discontinued,320,1926,1960,no
906.20,Kawela 2,21.68348609,-158.0072468,490,KAHUKU PLANT,No,0,State,Discontinued,133,1928,1945,no
906.30,Kawela Mauka,21.66459852,-158.000303,1050,HAWAII NAT GUARD,No,0,State,Discontinued,43,1965,1969,no
906.40,Field R,21.68515238,-157.9880803,375,KAHUKU PLANTATION,No,0,State,Discontinued,84,1963,1969,no
907.00,Kahuku Pump 2,21.69515149,-157.9822467,5,KAHUKU PLANT,Yes,11,"NCDC, State, State/NCDC",Discontinued,740,1909,1970,no
907.10,Camp Kahuku,21.67015338,-157.9805806,570,KAHUKU PLANTATION,No,0,State,Discontinued,40,1948,1951,no
907.30,Kahuku*,21.69,-157.98,15,Hydronet,No,0,Hydronet,Current,202,1991,2008,no
908.00,Pump 4,21.69181863,-158.00058,40,KAHUKU PLANTATION,Yes,11,State,Discontinued,276,1948,1970,no
909.00,Kahuku Training Area,21.67916667,-157.9894444,596,RAWS,No,0,RAWS,Current,103,2000,2009,no
910.00,Pump 10,21.68515223,-157.9805803,200,KAHUKU PLANTATION,Yes,10,State,Discontinued,300,1946,1970,no
911.00,Pump 5,21.68348509,-157.9672471,40,KAHUKU PLANT,Yes,11,"NCDC, State, State/NCDC",Current,604,1946,2007,no
911.10,Kii,21.68833333,-157.9525,5,RAWS,No,0,RAWS,Current,63,2003,2009,no
912.00,Kahuku,21.67681819,-157.9500252,25,KUILIMA  GOLF,Yes,10,"NCDC, State, State/NCDC",Discontinued,1096,1891,1986,no
913.00,Field P,21.66987534,-157.9666918,275,KAHUKU PLANTATION,No,0,State,Discontinued,84,1963,1969,no
914.00,Kahuku Upland Rain Gage,21.66682032,-157.985303,584,USGS,No,0,USGS,Discontinued,14,1996,1997,no
925.00,Field 130,21.90520151,-159.6138778,135,OLOKELE SUGAR,Yes,12,State,Discontinued,560,1939,1985,no
926.00,Port Allen,21.89381249,-159.6010997,30,FAA,No,0,State,Discontinued,38,1939,1950,no
927.00,Eleele,21.90353436,-159.5772088,165,MCBRYDE SUGAR,Yes,12,"NCDC, State, State/NCDC",Current,1165,1902,2007,no
928.00,Kalaheo Fld K-1,21.91353183,-159.5305388,750,KAUAI PINE,No,0,State,Discontinued,251,1943,1964,no
928.10,KALAHEO FLD 3,21.90353161,-159.5255393,550,MCBRYDE SUGAR,No,0,State,Discontinued,70,1943,1948,no
928.20,Kukuiolono,21.90853209,-159.5372061,750,MCBRYDE SUGAR,No,0,State,Discontinued,189,1951,1966,no
930.00,Wahiawa,21.89631087,-159.5572079,215,MCBRYDE SUGAR,Yes,12,"NCDC, State, State/NCDC",Current,1125,1905,2007,no
930.10,Kalaheo-Mcbryde,21.91492123,-159.5435949,530,MCBRYDE SUGAR,Yes,11,State,Discontinued,393,1951,1983,no
931.00,West Lawai,21.89019743,-159.5172066,210,MCBRYDE SUGAR,Yes,12,"NCDC, State, State/NCDC",Current,1154,1902,2007,no
931.10,Lawai Beach,21.88853029,-159.5022065,5,WD MCBRYDE,No,0,State,Discontinued,120,1904,1913,no
931.20,Lawai (Govt Rd),21.90186472,-159.5155392,410,WD MCBRYDE,No,0,State,Discontinued,108,1902,1910,no
933.00,Manuhonuhonu,21.89853103,-159.4822059,450,MCBRYDE SUGAR,Yes,12,State,Discontinued,338,1938,1966,no
934.00,East Lawai,21.90519794,-159.4938722,440,MCBRYDE SUGAR,Yes,10,"NCDC, State, State/NCDC",Current,1148,1902,2007,no
935.00,Kukuiula,21.890544,-159.489633,105,MCBRYDE SUGAR,Yes,10,"NCDC, State, State/NCDC",Current,1133,1903,2007,no
935.10,Paanau(Mcbryde),21.89186356,-159.4722063,135,MCBRYDE SUGAR,Yes,12,State,Discontinued,393,1951,1983,no
935.20,Koloa Landing,21.87852833,-159.4697071,10,FRED WEBER,Yes,10,State,Discontinued,69,1976,1982,no
936.00,Koloa,21.90686471,-159.4622057,240,MCBRYDE SUGAR,Yes,9,"NCDC, State, State/NCDC",Current,1330,1887,2007,no
936.10,Field K-43,21.90686474,-159.4769277,250,GROVE FARM,No,0,State,Discontinued,282,1950,1974,no
936.20,Koloa Field O,21.90853153,-159.4722054,275,MCBRYDE SUGAR,No,0,State,Discontinued,153,1951,1963,no
936.30,Koloa (200),21.89686407,-159.4638729,200,KOLOA MILL,No,0,State,Discontinued,57,1882,1886,no
936.40,Omao*,21.91,-159.48,328,Hydronet,No,0,Hydronet,Current,162,1994,2008,no
937.00,Koloa Mill,21.89352966,-159.4438734,155,GROVE FARM,Yes,11,"NCDC, State, State/NCDC",Discontinued,724,1923,1983,no
940.00,Puuhi,21.8815823,-159.434152,80,GROVE FARM,Yes,12,"NCDC, State, State/NCDC",Discontinued,896,1907,1983,no
940.10,Makahuena Kln,21.86963645,-159.4444302,50,USCG,Yes,12,State,Discontinued,246,1958,1979,no
941.00,Mahaulepu,21.90853037,-159.42054,100,MCBRYDE,Yes,12,State,Discontinued,949,1904,1983,no
941.10,Mahaulepu,21.90102957,-159.422207,80,GROVE FARM,Yes,10,"NCDC, State, State/NCDC",Current,916,1905,2007,no
942.00,Kaunalewa,21.99186887,-159.7388783,10,KEKAHA SUGAR,Yes,12,State,Discontinued,557,1946,1993,no
943.00,Waiawa,21.97186761,-159.7205458,10,KEKAHA SUGAR,Yes,4,"NCDC, State/NCDC",Discontinued,1253,1894,2000,no
944.00,Kekaha,21.96686688,-159.7088793,10,KEKAHA SUGAR,Yes,5,"NCDC, State/NCDC",Discontinued,1278,1889,2000,no
945.00,Hukipo,21.98158848,-159.6822116,800,KEKAHA SUGAR,Yes,12,"NCDC, State/NCDC",Discontinued,714,1940,2000,no
945.10,Pali Trail,21.97603297,-159.6672114,850,KEKAHA SUGAR,No,0,State,Discontinued,91,1911,1918,no
946.00,Waimea Hts,21.96638889,-159.6638889,524,RAWS,No,0,RAWS,Current,6,2009,2009,no
947.00,Waimea,21.95631113,-159.6722122,20,KEKAHA SUGAR,Yes,12,"NCDC, State/NCDC",Current,1120,1913,2007,no
950.00,Waikaia,21.96353374,-159.6488777,250,GAY & ROBINSON,Yes,9,State,Discontinued,290,1948,1972,no
950.10,Camp 7 Makaweli,21.95520068,-159.648878,150,HAWAIIAN SUGAR,Yes,2,State,Discontinued,420,1904,1938,no
951.00,Pakala,21.93322,-159.64745,30,GAY & ROBINSON,Yes,12,State,Discontinued,290,1948,1972,no
952.00,Nonopahu,21.97686671,-159.6313763,800,GAY & ROBINSON,Yes,8,State,Discontinued,290,1948,1972,no
952.10,Powerhse Camp 9,21.99019943,-159.6205418,945,HAWAIIAN SUGAR,Yes,6,State,Discontinued,158,1925,1938,no
952.20,Camp 8 Makaweli,21.97520015,-159.6288763,850,HAWAIIAN SUGAR,Yes,8,State,Discontinued,252,1918,1938,no
953.00,Kaawanui,21.9496457,-159.6255436,400,GAY & ROBINSON,Yes,9,State,Discontinued,290,1948,1972,no
953.10,Camp 6 Makaweli,21.94520143,-159.6238771,370,HAWAIIAN SUGAR,Yes,6,State,Discontinued,252,1918,1938,no
954.00,Nonopahu 6,21.99964343,-159.6233195,1030,GAY & ROBINSON,Yes,10,State,Discontinued,65,1948,1953,no
955.00,Aaka,21.96908915,-159.6105419,900,GAY & ROBINSON,Yes,12,State,Discontinued,290,1948,1972,no
962.00,Field 30-O Sugar,21.92742362,-159.6338781,110,OLOKELE SUGAR,Yes,10,State,Discontinued,452,1948,1985,no
965.00,Makaweli,21.91909048,-159.6272113,140,OLOKELE SUGAR,Yes,11,"NCDC, State, State/NCDC",Current,1373,1892,2007,no
966.00,Field 360,21.93770144,-159.6038761,470,OLOKELE SUGAR,Yes,11,State,Discontinued,560,1939,1985,no
966.10,Camp 2 Makaweli,21.92881263,-159.5922088,250,HAWAIIAN SUGAR,Yes,9,State,Discontinued,408,1905,1938,no
966.20,Puulani,21.94075682,-159.5988756,435,HAWAIIAN SUGAR,Yes,11,State,Discontinued,240,1919,1938,no
966.40,Hanapepe*,21.94,-159.59,363,Hydronet,No,0,Hydronet,Current,176,1993,2008,no
981.00,Field 370,21.92853385,-159.5722072,350,OLOKELE SUGAR,Yes,9,State,Discontinued,668,1930,1985,no
982.00,Field 540,21.93908839,-159.5649839,775,OLOKELE SUGAR,Yes,12,State,Discontinued,236,1966,1985,no
983.00,Alexander Res,21.95658562,-159.5255365,1610,MCBRYDE SUGAR,Yes,12,State,Discontinued,646,1930,1983,no
983.10,Kalaheo,21.93991953,-159.5202593,1080,H FOSTER,No,0,State,Discontinued,9,1976,1977,no
985.00,Brydeswood Sta,21.92519845,-159.5338717,720,MCBRYDE SUGAR,Yes,8,"NCDC, State, State/NCDC",Current,1053,1910,2007,no
985.10,Mcbryde Resi,21.9335313,-159.5322044,825,WD MCBRYDE,No,0,State,Discontinued,150,1901,1913,no
986.00,Kalaheo Fld Off,21.91686503,-159.5272052,800,KAUAI PINE,Yes,6,State,Discontinued,469,1925,1964,no
986.10,Mcbryde Vty Sta,21.91853216,-159.5388722,630,HSPA,Yes,10,State,Discontinued,396,1957,1989,no
986.20,Kalaheo*,21.91,-159.52,863,KUKUILONO GOLF COU,Yes,5,"Hydronet, State",Current,283,1976,2008,no
990.00,Wahiawa Mtn,21.97186276,-159.5069248,2100,MCBRYDE SUGAR,Yes,12,"NCDC, State, State/NCDC",Discontinued,859,1901,1973,no
990.10,Hanapepe Valley,21.980443,-159.53114,543,HAWAIIAN SUGAR,Yes,11,"NCDC, State/NCDC",Discontinued,439,1905,1941,no
990.20,H-M Divide,22.00519306,-159.5172022,2080,HAWAIIAN SUGAR,Yes,3,"NCDC, State, State/NCDC",Discontinued,371,1910,1941,no
990.30,Olokele,22.03352524,-159.5522031,1310,HAWAIIAN SUGAR,Yes,8,"State, State/NCDC",Discontinued,444,1904,1941,no
990.40,Olokele Mauka,22.05351589,-159.515535,2100,HAWAIIAN SUGAR,No,0,"NCDC, State, State/NCDC",Discontinued,364,1911,1941,no
992.00,Omao,21.92686511,-159.4872043,525,MCBRYDE SUGAR,Yes,6,State,Discontinued,505,1941,1983,no
993.00,Fld 612,21.92519875,-159.4755378,500,MCBRYDE,Yes,12,State,Discontinued,604,1923,1974,no
994.00,Koloa Mauka,21.96227,-159.47387,640,MCBRYDE SUGAR,Yes,10,"NCDC, State, State/NCDC",Current,1100,1905,2007,no
995.00,Koloa Field 52,21.97186288,-159.4688695,600,MCBRYDE SUGAR,Yes,5,State,Discontinued,324,1947,1973,no
996.00,Kamooloa,21.9685298,-159.4749806,720,MCBRYDE SUGAR,No,0,"NCDC, State, State/NCDC",Discontinued,505,1907,1949,no
996.10,Koloa Ditch,21.97019634,-159.4722028,700,LIHUE PLANTATION,No,0,State,Discontinued,93,1950,1957,no
997.00,Papuaa,21.96852988,-159.4638697,550,LIHUE PLANTATION CO,Yes,11,"NCDC, State, State/NCDC",Discontinued,819,1915,1983,no
1000.00,Mcbryde F609 K-4,21.95797526,-159.4672033,540,MCBRYDE,No,0,State,Discontinued,429,1948,1983,no
1000.10,Knudsen,21.95408667,-159.4699812,625,PRI,No,0,State,Discontinued,71,1938,1943,no
1001.00,M & M,21.91769882,-159.4555386,300,MCBRYDE,Yes,8,State,Discontinued,595,1926,1976,no
1002.00,Waita,21.90519784,-159.4505393,250,MCBRYDE,Yes,10,State,Discontinued,693,1926,1983,no
1003.00,Kaala,21.92464342,-159.4638715,400,GROVE FARM,Yes,8,State,Discontinued,575,1926,1973,no
1004.00,Reservoir 6,21.95242068,-159.4438708,420,GROVE FARM,Yes,7,"NCDC, State, State/NCDC",Discontinued,735,1912,1974,no
1005.00,Kaluahonu,21.916489,-159.439031,330,GROVE FARM,Yes,11,"NCDC, State, State/NCDC",Discontinued,608,1923,1974,no
1006.00,Halenanaho,21.96491938,-159.4305374,490,GROVE FARM,Yes,12,"NCDC, State, State/NCDC",Current,870,1932,2007,no
1006.10,Kukaua,21.9954685,-159.4319252,1055,ISENBERG H,Yes,9,"NCDC, State/NCDC",Discontinued,512,1900,1942,no
1007.00,Fld 826,21.95103215,-159.4260936,340,MCBRYDE,Yes,7,"NCDC, State, State/NCDC",Discontinued,788,1909,1975,no
1007.10,Kipu Stable,21.94019918,-159.4205386,340,KIPU RANCH,Yes,7,State,Discontinued,272,1943,1965,no
1007.20,Kipu 11,21.93714235,-159.3955397,275,KIPU RANCH,Yes,12,State,Discontinued,272,1943,1965,no
1007.30,Kipu Kai,21.91908314,-159.3855407,25,KIPU KAI RANCH,Yes,11,State,Discontinued,466,1943,1982,no
1007.50,Kipu Kai Gap,21.92408471,-159.3897071,270,KIPU KAI RANCH,No,0,State,Discontinued,273,1959,1982,no
1011.00,Lp Res 5,21.95686478,-159.4138716,385,LIHUE PLANTATION,Yes,11,"NCDC, State, State/NCDC",Discontinued,578,1935,1983,no
1012.00,Field 18-A,21.94964307,-159.3972058,260,GROVE FARM,Yes,11,State,Discontinued,458,1945,1983,no
1013.00,Puhi,21.96491954,-159.3972052,330,LIHUE PLANTATION,Yes,11,"NCDC, State, State/NCDC",Current,825,1935,2007,no
1013.10,Field 39-Lihue,21.97575123,-159.4022046,375,LIHUE PLANTATION,Yes,12,State,Discontinued,132,1947,1960,no
1013.20,Field L-1,21.98019418,-159.3916492,340,LIHUE PLANTATION,Yes,12,State,Discontinued,243,1960,1980,no
1014.00,Field L3a,21.98408135,-159.3819272,320,LIHUE PLANTATION,No,0,State,Discontinued,34,1981,1983,no
1015.00,Molokoa,21.97852687,-159.378872,240,MRS H ISENBERG,Yes,12,"NCDC, State/NCDC",Discontinued,683,1893,1950,no
1015.10,Kilohana(Lihue),21.96686333,-159.3922053,330,A W DUVAL,Yes,11,"NCDC, State/NCDC",Discontinued,432,1903,1938,no
1015.20,Field 11 Lihue,21.98685837,-159.3805382,275,LIHUE PLANTATION,No,0,State,Discontinued,123,1947,1957,no
1015.30,Field L4,21.9846368,-159.3822049,240,LIHUE PLANTATION,No,0,State,Discontinued,285,1960,1983,no
1016.00,Lp Hi 4,21.96741807,-159.38415,260,LIHUE PLANTATION,Yes,12,State,Discontinued,507,1941,1983,no
1017.00,Malumalu,21.95380736,-159.3805396,250,GROVE FARM,Yes,12,"NCDC, State, State/NCDC",Discontinued,529,1940,1984,no
1019.00,Lihue Wso*,21.98,-159.34,103,Hydronet,No,0,Hydronet,Current,216,1991,2008,no
1020.00,Lihue,21.97186009,-159.3688726,205,LIHUE PLANTATION,Yes,10,"NCDC, State, State/NCDC",Discontinued,1150,1904,2000,no
1020.10,Lihue Airport,21.98156999,-159.3422063,103,NWS,Yes,12,"NCDC, State/NCDC",Current,694,1950,2007,no
1020.20,Field 36 Lihue,21.98684436,-159.3388729,75,LIHUE PLANTATION,No,0,State,Discontinued,253,1947,1968,no
1020.30,Field 32-Lihue,21.96628789,-159.3327628,50,LIHUE PLANTATION,Yes,12,State,Discontinued,385,1947,1981,no
1020.40,Field 24-Lihue,21.96629562,-159.344429,125,LIHUE PLANTATION,Yes,12,State,Discontinued,444,1947,1986,no
1020.50,L 20,21.97685476,-159.3555394,175,LIHUE PLANTATION,Yes,12,State,Discontinued,424,1947,1984,no
1021.00,Hi,21.96352648,-159.3672063,200,LIHUE PLANTATION,Yes,5,"NCDC, State, State/NCDC",Discontinued,1185,1885,1983,no
1022.00,Hanamaulu,21.99185178,-159.3555387,175,LIHUE PLANTATION,Yes,10,"NCDC, State, State/NCDC",Discontinued,1187,1893,1995,yes
1024.00,Field 242,22.01853193,-159.7822105,10,KEKAHA SUGAR,Yes,9,State,Discontinued,219,1946,1965,no
1025.00,Field 246-2,22.04853414,-159.7672094,10,KEKAHA SUGAR,No,0,State,Discontinued,215,1946,1965,no
1026.00,Mana,22.02742459,-159.761099,10,KEKAHA SUGAR,Yes,4,"NCDC, State/NCDC",Discontinued,1148,1904,2000,no
1027.00,Limaloa,22.00686743,-159.7738776,10,KEKAHA SUGAR,Yes,11,State,Discontinued,556,1946,1993,no
1028.00,Nohili,22.05311,-159.77582,10,KEKAHA SUGAR,Yes,9,State,Discontinued,339,1965,1993,no
1029.00,Mana,22.02944444,-159.7622222,86,RAWS,No,0,RAWS,Current,5,2009,2009,no
1030.00,Field 123,22.0418678,-159.7622096,45,KEKAHA SUGAR,Yes,10,State,Discontinued,552,1946,1993,no
1031.00,Saki Mana,22.05519975,-159.7605423,10,KEKAHA SUGAR,Yes,10,State,Discontinued,571,1945,1993,no
1032.00,Field A,22.02686904,-159.7572101,35,KEKAHA SUGAR,No,0,State,Discontinued,220,1946,1965,no
1033.00,Kolo,22.06686523,-159.7605418,35,KEKAHA SUGAR,Yes,9,"NCDC, State/NCDC",Discontinued,749,1936,2000,no
1034.00,Camp 3,22.0185361,-159.7555437,10,KEKAHA SUGAR,Yes,9,State,Discontinued,558,1946,1993,no
1035.00,Niu Ridge,22.03020119,-159.7355433,1250,KEKAHA SUGAR,Yes,12,"NCDC, State, State/NCDC",Discontinued,724,1939,2000,no
1036.00,Puu Opae,22.04083333,-159.6958333,2142,RAWS,No,0,RAWS,Current,6,2009,2009,no
1037.00,Puu Opae Garden,22.04353097,-159.6922094,2250,KEKAHA SUGAR,Yes,7,State,Discontinued,104,1946,1955,no
1037.10,Kitano,22.029953,-159.674939,2150,KEKAHA SUGAR,Yes,12,State,Discontinued,458,1955,1993,no
1040.00,Puehu Ridge,22.01547687,-159.6922106,1660,KEKAHA SUGAR,Yes,12,"NCDC, State/NCDC",Discontinued,732,1939,2000,no
1040.10,Pokii Ridge,22.00853231,-159.685544,1650,KEKAHA SUGAR,No,0,State,Discontinued,36,1936,1939,no
1040.20,Field 60,22.00408933,-159.7063779,850,KEKAHA SUGAR,No,0,State,Discontinued,16,1965,1966,no
1040.30,Ks F663,21.99936694,-159.7022113,1025,KEKAHA SUGAR,Yes,4,State,Discontinued,325,1966,1993,no
1042.00,Waialae,22.087,-159.5664167,4000,USGS,No,0,USGS,Current,176,1976,2009,no
1045.00,Waialeale Trail,22.07605556,-159.5361111,4560,USGS,Yes,12,USGS,Current,250,1962,2009,no
1047.00,Mt. Waialeale,22.07088889,-159.4979722,5150,USGS,Yes,12,USGS,Current,453,1949,2009,no
1050.00,Iliiiula Intake,22.03962496,-159.4688683,1070,LIHUE PLANTATION,Yes,11,"NCDC, State, State/NCDC",Discontinued,622,1935,1986,no
1051.00,Wailua Ditch,22.0625,-159.4677222,1110,LIHUE PLANTATION,Yes,12,"NCDC, State, State/NCDC, USGS",Current,916,1928,2009,no
1051.10,Hanalei Tun Otlt,22.07960453,-159.4616456,1210,USGS,Yes,11,State,Discontinued,393,1928,1983,no
1052.00,Waiahi Upper,22.02018637,-159.4638686,780,LIHUE PLANTATION,Yes,10,"NCDC, State, State/NCDC",Discontinued,706,1927,1986,no
1052.10,Iliiliula Cutoff,22.02462963,-159.4655351,1050,LIHUE PLANTATION,No,0,State,Discontinued,60,1927,1931,no
1053.00,Hanalei Tunnel,22.09404114,-159.4658122,1220,LIHUE PLANTATION,No,0,NCDC,Discontinued,686,1928,1985,no
1053.10,Summit Camp,22.09847635,-159.4455345,1900,KAUAI ELECTRIC,Yes,8,State,Discontinued,203,1910,1927,no
1054.00,Waiahi Lower,22.01796298,-159.4438689,550,LIHUE PLANTATION,Yes,11,"NCDC, State, State/NCDC",Discontinued,696,1910,1986,no
1054.10,Lihue Ditch,22.025257,-159.430849,550,LIHUE PLANTATION,No,0,State,Discontinued,81,1951,1957,no
1054.20,Fld Lihue 10,22.00851965,-159.4222029,800,HAW'N CANNERIES,Yes,8,State,Discontinued,128,1951,1962,no
1054.30,Fld Lihue 8,22.0135174,-159.4055366,450,HAW'N CANNERIES,No,0,State,Discontinued,125,1951,1962,no
1054.40,Fld Lihue 9,22.01518351,-159.4072032,500,HAW'N CANNERIES,No,0,State,Discontinued,39,1951,1955,no
1055.00,N Wailua River,22.06405247,-159.4372016,650,LIHUE PLANTATION,No,0,NCDC,Discontinued,712,1919,1985,no
1055.10,Stable Storm Dch,22.0551695,-159.4422017,750,LIHUE PLANTATION,Yes,10,State,Discontinued,393,1901,1986,no
1055.20,Hanahanapuni,22.05377826,-159.4255353,910,USGS,No,0,State,Discontinued,117,1911,1983,no
1055.30,N Fk Wailua R,22.06405228,-159.4363684,650,USGS,Yes,9,State,Discontinued,622,1929,1985,no
1055.40,Field H-45,22.03711942,-159.4205357,555,LIHUE PLANTATION,No,0,State,Discontinued,44,1965,1968,no
1057.00,Hanamaulu 46,22.06016222,-159.4205353,570,LIHUE PLANTATION,Yes,11,State,Discontinued,132,1935,1945,no
1059.00,Lihue Variety Stn*,22.02,-159.39,384,Hydronet,No,0,Hydronet,Current,154,1995,2008,no
1060.00,Wailua Uh Exp Stn*,22.07,-159.4,519,Hydronet,No,0,Hydronet,Current,214,1991,2008,no
1061.00,Ekw 5,22.05682632,-159.4005358,475,LIHUE PLANTATION,Yes,12,State,Discontinued,652,1932,1986,no
1061.10,Ekw 6,22.06182575,-159.4122021,475,LIHUE PLANTATION,No,0,State,Discontinued,111,1950,1959,no
1061.20,Field 224,22.0612693,-159.4072023,475,HAWN FRUIT PACKER,No,0,State,Discontinued,187,1955,1971,no
1061.30,Field H-41,22.04850017,-159.4072025,504,LIHUE PLANTATION,Yes,4,State,Discontinued,265,1961,1983,no
1062.00,Wailua Uka,22.02184711,-159.3988699,250,LIHUE PLANTATION,Yes,12,State,Discontinued,846,1924,1995,no
1062.10,Lihue Vty Sta,22.02184468,-159.3833148,340,HSPA,Yes,10,"NCDC, State, State/NCDC",Discontinued,495,1950,2000,no
1062.30,Lihue Var Sta,22.03572299,-159.3758147,300,HSPA,Yes,11,State,Discontinued,213,1966,1983,no
1063.00,Field 619,22.07179856,-159.3605366,300,HAWN FRUIT PACKERS,No,0,State,Discontinued,304,1948,1973,no
1063.10,Mount Nondu,22.0537643,-159.3722033,350,SANCHES MRS MG,Yes,12,State,Discontinued,218,1915,1933,no
1064.00,Camp 9,22.00851623,-159.3722044,275,LIHUE PLANTATION,Yes,11,State,Discontinued,736,1924,1985,no
1064.10,H 14,22.01240441,-159.3819262,330,LIHUE PLANTATION,No,0,State,Discontinued,223,1965,1984,no
1064.20,Field H-27,22.01712648,-159.3958145,405,LIHUE PLANTATION,No,0,State,Discontinued,281,1962,1987,no
1064.30,H 23 Camp 9,22.01795491,-159.3694264,315,LIHUE PLANTATION,No,0,State,Discontinued,135,1984,1995,no
1065.00,Wailua Kai,22.036817,-159.3405379,70,LIHUE PLANTATION,Yes,12,"NCDC, State, State/NCDC",Discontinued,887,1924,2000,no
1066.00,Field Makee 3c,22.06678006,-159.3255377,10,LIHUE PLANTATION,Yes,11,State,Discontinued,421,1934,1969,no
1067.00,Lot 143,22.07514322,-159.3922024,340,LIHUE PLANTATION,Yes,3,State,Discontinued,463,1941,1979,no
1068.00,Lt Br Opaekaa St,22.07561111,-159.3958889,470,USGS,No,0,"State, USGS",Current,527,1960,2009,no
1069.00,Puu Lua,22.08916667,-159.6791667,3350,RAWS,No,0,RAWS,Current,6,2009,2009,no
1070.00,Fld 130,22.08519629,-159.7505409,10,KEKAHA SUGAR,Yes,8,State,Discontinued,432,1946,1982,no
1070.10,Polihale,22.09686325,-159.7299845,1675,DLNR,Yes,12,State,Discontinued,208,1963,1984,no
1071.00,Makaha,22.125708,-159.715537,2030,DLNR,Yes,8,State,Discontinued,375,1948,1983,no
1072.00,Puu Hinahina,22.09852901,-159.6788719,3435,DIV OF FTRY,Yes,12,State,Discontinued,357,1930,1963,no
1072.10,Puu Lua,22.09019557,-159.6722057,3500,USGS,No,0,State,Discontinued,13,1919,1920,no
1072.30,Puu Lua Res,22.09214019,-159.6769279,3250,KEKAHA SUGAR,Yes,11,State,Discontinued,339,1965,1993,no
1072.40,Kaaweiki,22.10352935,-159.6916499,2880,DLNR,Yes,12,State,Discontinued,191,1963,1983,no
1073.00,Makaha Ridge,22.13296912,-159.7260942,1580,KENTRON HAWAII,Yes,9,State,Discontinued,104,1968,1984,no
1074.00,Makaha Ridge,22.13055556,-159.7152778,1788,RAWS,No,0,RAWS,Current,61,2002,2009,no
1075.00,Kanalohuluhulu,22.13018715,-159.6588699,3600,BD OF AGR&FTRY,Yes,12,"NCDC, State, State/NCDC",Current,870,1931,2007,no
1076.00,Kokee*,22.14,-159.64,4197,Hydronet,Yes,10,Hydronet,Current,213,1991,2008,no
1077.00,Kalalau,22.16015942,-159.6338687,960,USGS,No,0,State,Discontinued,127,1936,1955,no
1077.10,Lehuamakanoi,22.14544521,-159.6205353,3930,USGS,No,0,State,Discontinued,80,1919,1936,no
